date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:03:55	647/647	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2024%20May%202018%2015:03:56%20GMT	http://edge-sample17.firstmall.kr/robots.txt		(from )
00:03:55	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20May%202018%2015:03:56%20GMT	http://edge-sample17.firstmall.kr/	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/index.html	(from )
00:03:55	303202/303202	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:03:57%20GMT	http://edge-sample17.firstmall.kr/main/index	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/main/index.html	(from http://edge-sample17.firstmall.kr/)
00:03:56	0/0	---M--	200	added ('OK')	text/css	etag:%2272bc16-0-55dd774c1d486%22	http://edge-sample17.firstmall.kr/data/font/font.css	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/font/font.css	(from http://edge-sample17.firstmall.kr/main/index)
00:03:56	376/376	---M--	200	added ('OK')	text/css	etag:%227e955e-178-56c5bf9e0f2a8%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/css/style.css	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/css/style.css	(from http://edge-sample17.firstmall.kr/main/index)
00:03:56	1624/1624	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2024%20May%202018%2015:03:57%20GMT	http://edge-sample17.firstmall.kr//data/icon/favicon/favicon1497244551.ico	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/icon/favicon/favicon1497244551.ico	(from http://edge-sample17.firstmall.kr/main/index)
00:03:58	7188/7188	---M--	200	added ('OK')	application/javascript	etag:%224ccebb-1c14-55dd774e8ec56%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.activity-indicator-1.0.0.min.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.activity-indicator-1.0.0.min.js	(from http://edge-sample17.firstmall.kr/main/index)
00:03:58	10519/10519	---M--	200	added ('OK')	application/javascript	etag:%224ccec2-2917-55dd774e8f03e%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.poshytip.min.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.poshytip.min.js	(from http://edge-sample17.firstmall.kr/main/index)
00:03:59	1941/1941	---M--	200	added ('OK')	application/javascript	etag:%224cceb7-795-55dd774e8e86e%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.cookie.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.cookie.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:00	6786/6786	---M--	200	added ('OK')	application/javascript	etag:%224ccec3-1a82-55dd774e8f03e%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.slides.min.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.slides.min.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:01	5297/5297	---M--	200	added ('OK')	application/javascript	etag:%224ccec7-14b1-55dd774e8f426%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.placeholder.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.placeholder.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:02	6178/6178	---M--	200	added ('OK')	application/javascript	etag:%224ccecd-1822-55dd774e8f80e%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/custom-select-box.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/custom-select-box.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:04	13597/13597	---M--	200	added ('OK')	application/javascript	etag:%224ccec9-351d-55dd774e8f426%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.sprintf.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.sprintf.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:07	51994/51994	---M--	200	added ('OK')	application/javascript	etag:%224cceba-cb1a-55dd774e8ec56%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/jquery.bxslider.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/jquery.bxslider.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:08	94840/94840	---M--	200	added ('OK')	application/javascript	etag:%224ccee2-17278-55dd774e92ad6%22	http://edge-sample17.firstmall.kr/app/javascript/jquery/jquery.min.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/jquery/jquery.min.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:10	16718/16718	---M--	200	added ('OK')	application/javascript	etag:%224ccd74-414e-5640dc8005635%22	http://edge-sample17.firstmall.kr/app/javascript/js/common.js?dummy=20180525000357	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/js/commonf046.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:11	3143/3143	---M--	200	added ('OK')	application/javascript	etag:%224ccdbf-c47-55dd774da0006%22	http://edge-sample17.firstmall.kr/app/javascript/js/base64.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/js/base64.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:16	42779/42779	---M--	200	added ('OK')	application/javascript	etag:%224cc65b-a71b-5640dc8005635%22	http://edge-sample17.firstmall.kr/app/javascript/js/front-layout.js?dummy=20180525000357	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/js/front-layoutf046.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:18	88741/88741	---M--	200	added ('OK')	application/javascript	etag:%22300ba5-15aa5-56ce1d93e3b67%22	http://edge-sample17.firstmall.kr/data/js/language/L10n_KR.js?dummy=20180525000357	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/js/language/L10n_KRf046.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:19	20416/20416	---M--	200	added ('OK')	application/javascript	etag:%224ccdd0-4fc0-55dd774da0bbe%22	http://edge-sample17.firstmall.kr/app/javascript/js/board-display.js?dummy=20180525000357	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/js/board-displayf046.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:20	6124/6124	---M--	200	added ('OK')	application/javascript	etag:%227e0ce0-17ec-5624ae0501580%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/common/script.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/common/script.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:20	114/114	---M--	200	added ('OK')	image/gif	etag:%22b0e3e1-72-55dd773c0d38e%22	http://edge-sample17.firstmall.kr/data/icon/common/etc/band_btn_close.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/icon/common/etc/band_btn_close.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:20	1246/1246	---M--	200	added ('OK')	image/gif	etag:%22b0e3e6-4de-55dd773c0db5e%22	http://edge-sample17.firstmall.kr/data/icon/common/etc/band_btn_open.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/icon/common/etc/band_btn_open.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:20	44717/44717	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:22%20GMT	http://edge-sample17.firstmall.kr/member/login	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/member/login.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:20	26114/26114	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:22%20GMT	http://edge-sample17.firstmall.kr/member/agreement	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/member/agreement.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:21	118847/118847	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:22%20GMT	http://edge-sample17.firstmall.kr/order/cart	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/order/cart.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:22	1/1	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2024%20May%202018%2015:04:22%20GMT	http://edge-sample17.firstmall.kr/mypage/order_catalog	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/mypage/order_catalog	(from http://edge-sample17.firstmall.kr/main/index)
00:04:22	45869/45869	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:23%20GMT	http://edge-sample17.firstmall.kr/member/login?order_auth=1	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/member/login0c75.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:22	386/386	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:23%20GMT	http://edge-sample17.firstmall.kr/mypage/index	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/mypage/index.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:22	38840/38840	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:24%20GMT	http://edge-sample17.firstmall.kr/service/cs	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/service/cs.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:23	1212/1212	---M--	200	added ('OK')	image/png	etag:%227e97a7-4bc-56289a53f8f60%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/star_icon.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/star_icon.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:23	1695/1695	---M--	200	added ('OK')	image/gif	etag:%227ea47c-69f-5628a7832b027%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/zoom.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/zoom.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:24	5442/5442	---M--	200	added ('OK')	image/jpeg	etag:%227e99d9-1542-5628a11f4d840%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/logo.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/logo.jpg	(from http://edge-sample17.firstmall.kr/main/index)
00:04:26	30107/30107	---M--	200	added ('OK')	image/jpeg	etag:%22889e8f-759b-56432d4cf4c6e%22	http://edge-sample17.firstmall.kr/data/popup/popup_15175443554866.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/popup/popup_15175443554866.jpg	(from http://edge-sample17.firstmall.kr/main/index)
00:04:26	1009/1009	---M--	200	added ('OK')	image/png	etag:%227e1916-3f1-56c5bf9dbc288%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/ico_category2.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/ico_category2.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:27	344661/344661	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:28%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0001	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog762d.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:28	344663/344663	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:28%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0006	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog1741.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:29	344667/344667	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:30%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0003	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/cataloge7ff.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:31	75394/75394	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:31%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00030001	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog2e0a.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:31	93398/93398	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:32%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00030003	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog0f19.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:32	344297/344297	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:33%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00030002	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog6f78.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:34	344667/344667	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:34%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0009	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog40e0.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:34	36995/36995	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:35%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00090001	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog3b70.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:35	16464/16464	---M--	200	added ('OK')	image/jpeg	etag:%227e9a88-4050-5628a11f53600%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/event_banner.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/event_banner.jpg	(from http://edge-sample17.firstmall.kr/main/index)
00:04:35	36989/36989	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:36%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00090002	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalogbda2.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:35	36983/36983	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:36%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00090003	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/cataloga601.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:36	36963/36963	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:37%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00090004	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog0c73.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:37	344673/344673	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:37%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0004	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog617e.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:39	143224/143224	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:38%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00040001	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog6b66.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:39	211296/211296	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:40%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00040002	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog3789.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:40	143352/143352	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:40%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00040003	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog62c2.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:41	36964/36964	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:42%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=00040004	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog55bc.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:41	344679/344679	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:42%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0005	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog0187.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:43	344687/344687	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:43%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0007	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog483b.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:45	344687/344687	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:44%20GMT	http://edge-sample17.firstmall.kr/goods/catalog?code=0008	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/catalog2013.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:48	15715/15715	---M--	200	added ('OK')	image/png	etag:%227e186e-3d63-56c5bf9dbb6d0%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_close.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_close.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:48	15516/15516	---M--	200	added ('OK')	image/png	etag:%227e1ad5-3c9c-56c5bf9dc7638%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_open.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_open.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:48	210463/210463	---M--	200	added ('OK')	application/javascript	etag:%224ccee8-3361f-55dd774e92ebe%22	http://edge-sample17.firstmall.kr/app/javascript/jquery/jquery-ui.min.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/jquery/jquery-ui.min.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:48	1631/1631	---M--	200	added ('OK')	image/gif	etag:%227e1f73-65f-5624ae0501580%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon01.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon01.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:48	1519/1519	---M--	200	added ('OK')	image/gif	etag:%227e4514-5ef-5624ae06e9a00%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon02.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon02.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:49	1995/1995	---M--	200	added ('OK')	image/gif	etag:%227e3180-7cb-5624ae06e9a00%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon03.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon03.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:49	41781/41781	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:50%20GMT	http://edge-sample17.firstmall.kr/board/?id=goods_review	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/board/indexd8b6.html	(from http://edge-sample17.firstmall.kr/main/index)
00:04:50	1658/1658	---M--	200	added ('OK')	image/gif	etag:%227e2eb9-67a-5624ae0501580%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon04.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon04.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:50	1502/1502	---M--	200	added ('OK')	image/gif	etag:%227e20d7-5de-5624ae0501580%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon05.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon05.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:50	1672/1672	---M--	200	added ('OK')	image/gif	etag:%227e2e0d-688-5624ae0501580%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon06.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/design/r_icon06.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:50	1042/1042	---M--	200	added ('OK')	image/png	etag:%227e1422-412-56c5bf9db60e0%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_menu_left_icon.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_menu_left_icon.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:50	1041/1041	---M--	200	added ('OK')	image/png	etag:%227e1ede-411-56c5bf9dceb68%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_menu_right_icon.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_menu_right_icon.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:50	1390/1390	---M--	200	added ('OK')	application/javascript	etag:%224ccee6-56e-55dd774e92ebe%22	http://edge-sample17.firstmall.kr/app/javascript/jquery/jquery.ui.touch-punch.min.js	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/jquery/jquery.ui.touch-punch.min.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:51	11036/11036	---M--	200	added ('OK')	text/css	etag:%22788d86-2b1c-55dd774e6ec9e%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/anibanner/anibanner.css	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/anibanner/anibanner.css	(from http://edge-sample17.firstmall.kr/main/index)
00:04:51	1201/1201	---M--	200	added ('OK')	image/png	etag:%227e15f5-4b1-56c5bf9db7c38%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_top2.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_top2.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:52	1215/1215	---M--	200	added ('OK')	image/png	etag:%227e15ce-4bf-56c5bf9db7850%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_bottom2.png	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/right_quick_bottom2.png	(from http://edge-sample17.firstmall.kr/main/index)
00:04:52	8682/8682	---M--	200	added ('OK')	image/jpeg	etag:%227e49d4-21ea-5624ae06e9a00%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/banner/2/images_1.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/banner/2/images_1.jpg	(from http://edge-sample17.firstmall.kr/main/index)
00:04:57	40712/40712	---M--	200	added ('OK')	application/javascript	etag:%22788d87-9f08-55dd774e6f086%22	http://edge-sample17.firstmall.kr/app/javascript/plugin/anibanner/jquery.anibanner.js?v=20140808	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/plugin/anibanner/jquery.anibanner7687.js	(from http://edge-sample17.firstmall.kr/main/index)
00:04:58	4288/4288	---M--	200	added ('OK')	image/gif	etag:%227e1f3c-10c0-56c5bf9dd02d8%22	http://edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/noimage.gif	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/skin/fruit_puro_gls/images/common/noimage.gif	(from http://edge-sample17.firstmall.kr/main/index)
00:04:58	33943/33943	---M--	200	added ('OK')	image/jpeg	etag:%2272c129-8497-56390348174bf%22	http://edge-sample17.firstmall.kr/data/goods/1/2017/08/13_tmp_ef5414e0088b2320ea30bcabc00c5bfd9882list1.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/goods/1/2017/08/13_tmp_ef5414e0088b2320ea30bcabc00c5bfd9882list1.jpg	(from http://edge-sample17.firstmall.kr/main/index)
00:04:58	205347/205347	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:04:59%20GMT	http://edge-sample17.firstmall.kr/goods/view?no=13	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/view3a80.html	(from http://edge-sample17.firstmall.kr/main/index)
00:05:00	214659/214659	---M--	200	added ('OK')	application/javascript	etag:%224ccd92-34683-5640dc80061ed%22	http://edge-sample17.firstmall.kr/app/javascript/js/goods-display.js?dummy=20180525000357	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/app/javascript/js/goods-displayf046.js	(from http://edge-sample17.firstmall.kr/main/index)
00:05:00	206478/206478	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:05:01%20GMT	http://edge-sample17.firstmall.kr/goods/view?no=18	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/viewa74b.html	(from http://edge-sample17.firstmall.kr/main/index)
00:05:02	204207/204207	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:05:03%20GMT	http://edge-sample17.firstmall.kr/goods/view?no=2	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/view96e3.html	(from http://edge-sample17.firstmall.kr/main/index)
00:05:03	25436/25436	---M--	200	added ('OK')	image/jpeg	etag:%2272c0b3-635c-5628d95e5e675%22	http://edge-sample17.firstmall.kr/data/goods/1/2017/08/18_tmp_e5c9cc9cf478cbe8c4d67a73847559984747list1.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/goods/1/2017/08/18_tmp_e5c9cc9cf478cbe8c4d67a73847559984747list1.jpg	(from http://edge-sample17.firstmall.kr/main/index)
00:05:04	205268/205268	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20May%202018%2015:05:05%20GMT	http://edge-sample17.firstmall.kr/goods/view?no=11	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/goods/view775e.html	(from http://edge-sample17.firstmall.kr/main/index)
00:05:08	30713/30713	---M--	200	added ('OK')	image/jpeg	etag:%2272cfdd-77f9-56392622b154d%22	http://edge-sample17.firstmall.kr/data/goods/1/2017/08/2_tmp_e73b8dea5ff0ba071a6851d8aab092428905list1.jpg	C:/My%20Web%20Sites/test1/edge-sample17.firstmall.kr/data/goods/1/2017/08/2_tmp_e73b8dea5ff0ba071a6851d8aab092428905list1.jpg	(from http://edge-sample17.firstmall.kr/main/index)
